time,mv
1290.4,20.9
1290.6,20.7
1290.8,20.4
1291,20.9
1291.2,20.4
1291.4,20.9
1291.6,20.7
1291.8,20.9
1292,21.2
1292.2,20.9
1292.4,20.7
1292.6,21.2
1292.8,20.4
1293,21.6
1293.2,21.2
1293.4,21.9
1293.6,21.2
1293.8,20.9
1294,20.7
1294.2,21.2
1294.4,21.4
1294.6,20.9
1294.8,19.9
1295,20.4
1295.2,21.4
1295.4,20.9
1295.6,20.7
1295.8,20.9
1296,21.4
1296.2,20.7
1296.4,21.2
1296.6,21.9
1296.8,20.9
1297,21.4
1297.2,21.6
1297.4,21.2
1297.6,20.9
1297.8,21.2
1298,21.4
1298.2,21.2
1298.4,20.9
1298.6,20.4
1298.8,20.7
1299,21.4
1299.2,21.2
1299.4,20.9
1299.6,21.2
1299.8,20.7
1300,21.2
1300.2,20.9
1300.4,21.2
1300.6,21.4
1300.8,20.9
1301,21.4
1301.2,20.9
1301.4,21.2
1301.6,20.9
1301.8,20.7
1302,21.2
1302.2,20.9
1302.4,20.7
1302.6,21.4
1302.8,21.9
1303,21.2
1303.2,20.4
1303.4,20.9
1303.6,20.4
1303.8,21.4
1304,21.2
1304.2,20.4
1304.4,21.4
1304.6,21.2
1304.8,21.6
1305,21.2
1305.2,21.9
1305.4,22.1
1305.6,20.9
1305.8,21.6
1306,21.2
1306.2,21.4
1306.4,21.2
1306.6,21.4
1306.8,20.9
1307,21.4
1307.2,20.9
1307.4,21.2
1307.6,21.4
1307.8,20.9
1308,20.7
1308.2,21.2
1308.4,21.9
1308.6,21.2
1308.8,21.4
1309,20.9
1309.2,21.6
1309.4,22.1
1309.6,21.4
1309.8,20.9
1310,21.2
1310.2,21.6
1310.4,21.4
1310.6,20.4
1310.8,20.9
1311,21.2
1311.2,21.4
1311.4,21.6
1311.6,20.9
1311.8,21.2
1312,21.4
1312.2,20.7
1312.4,21.2
1312.6,21.9
1312.8,20.7
1313,21.4
1313.2,22.4
1313.4,21.4
1313.6,21.2
1313.8,20.9
1314,21.2
1314.2,21.4
1314.4,21.6
1314.6,21.2
1314.8,20.7
1315,20.2
1315.2,20.7
1315.4,21.4
1315.6,20.4
1315.8,21.2
1316,21.4
1316.2,20.4
1316.4,21.6
1316.6,20.9
1316.8,20.2
1317,20.9
1317.2,21.2
1317.4,21.4
1317.6,21.9
1317.8,20.7
1318,20.9
1318.2,20.7
1318.4,21.2
1318.6,21.4
1318.8,21.2
1319,20.7
1319.2,20.9
1319.4,20.7
1319.6,20.9
1319.8,20.4
1320,21.2
1320.2,20.9
1320.4,20.7
1320.6,21.2
1320.8,21.4
1321,20.9
1321.2,20.4
1321.4,21.2
1321.6,21.9
1321.8,20.9
1322,21.4
1322.2,21.6
1322.4,21.9
1322.6,20.9
1322.8,20.4
1323,20.7
1323.2,21.6
1323.4,21.2
1323.6,21.4
1323.8,21.6
1324,21.2
1324.2,21.9
1324.4,21.4
1324.6,21.2
1324.8,21.9
1325,20.7
1325.2,21.6
1325.4,20.7
1325.6,20.2
1325.8,21.2
1326,20.4
1326.2,21.4
1326.4,20.4
1326.6,21.2
1326.8,20.7
1327,20.4
1327.2,21.2
1327.4,21.6
1327.6,20.4
1327.8,20.7
1328,22.1
1328.2,21.9
1328.4,21.2
1328.6,21.6
1328.8,20.7
1329,22.1
1329.2,21.2
1329.4,20.9
1329.6,21.9
1329.8,21.6
1330,22.6
1330.2,21.4
1330.4,21.6
1330.6,22.1
1330.8,22.9
1331,21.6
1331.2,21.9
1331.4,20.9
1331.6,21.2
1331.8,20.4
1332,21.4
1332.2,21.6
1332.4,21.4
1332.6,21.2
1332.8,21.4
1333,22.1
1333.2,21.4
1333.4,21.2
1333.6,20.2
1333.8,20.9
1334,20.2
1334.2,21.2
1334.4,20.4
1334.6,20.9
1334.8,20.7
1335,20.9
1335.2,21.2
1335.4,21.6
1335.6,21.4
1335.8,21.2
1336,20.7
1336.2,21.2
1336.4,21.4
1336.6,20.9
1336.8,20.4
1337,20.7
1337.2,21.6
1337.4,21.4
1337.6,20.7
1337.8,20.9
1338,21.2
1338.2,20.2
1338.4,21.2
1338.6,21.6
1338.8,20.2
1339,20.7
1339.2,20.9
1339.4,20.7
1339.6,21.2
1339.8,20.4
1340,21.2
1340.2,20.7
1340.4,20.4
1340.6,20.9
1340.8,21.4
1341,21.9
1341.2,20.9
1341.4,20.7
1341.6,21.4
1341.8,20.9
1342,21.2
1342.2,20.9
1342.4,20.4
1342.6,20.2
1342.8,21.4
1343,21.6
1343.2,19.9
1343.4,20.9
1343.6,21.6
1343.8,20.9
1344,20.7
1344.2,21.2
1344.4,20.9
1344.6,21.2
1344.8,20.9
1345,21.4
1345.2,20.7
1345.4,20.7
1345.6,20.9
1345.8,21.2
1346,21.6
1346.2,21.2
1346.4,20.9
1346.6,21.4
1346.8,21.9
1347,20.7
1347.2,21.6
1347.4,21.4
1347.6,21.9
1347.8,22.1
1348,21.6
1348.2,20.9
1348.4,20.7
1348.6,20.9
1348.8,20.7
1349,21.4
1349.2,20.9
1349.4,21.9
1349.6,21.6
1349.8,22.1
1350,21.6
1350.2,21.4
1350.4,21.2
1350.6,21.4
1350.8,20.7
1351,20.4
1351.2,20.9
1351.4,20.7
1351.6,21.4
1351.8,21.2
1352,20.9
1352.2,21.4
1352.4,21.2
1352.6,21.4
1352.8,21.2
1353,21.4
1353.2,21.2
1353.4,21.6
1353.6,21.2
1353.8,21.6
1354,20.4
1354.2,19.9
1354.4,20.7
1354.6,20.4
1354.8,20.9
1355,21.9
1355.2,21.4
1355.4,21.2
1355.6,20.9
1355.8,21.2
1356,21.4
1356.2,20.7
1356.4,20.9
1356.6,20.7
1356.8,21.4
1357,21.6
1357.2,22.1
1357.4,21.4
1357.6,21.2
1357.8,20.9
1358,21.2
1358.2,21.4
1358.4,20.9
1358.6,20.7
1358.8,21.2
1359,20.4
1359.2,20.7
1359.4,21.2
1359.6,20.7
1359.8,21.6
1360,21.2
1360.2,21.4
1360.4,20.9
1360.6,21.4
1360.8,21.2
1361,20.9
1361.2,21.2
1361.4,21.6
1361.6,20.7
1361.8,21.9
1362,20.7
1362.2,20.9
1362.4,21.9
1362.6,20.9
1362.8,20.2
1363,20.7
1363.2,21.2
1363.4,20.7
1363.6,20.9
1363.8,20.4
1364,20.7
1364.2,22.1
1364.4,21.6
1364.6,21.2
1364.8,21.4
1365,21.2
1365.2,20.4
1365.4,20.2
1365.6,20.9
1365.8,20.4
1366,20.7
1366.2,20.9
1366.4,20.4
1366.6,21.2
1366.8,20.7
1367,21.6
1367.2,21.2
1367.4,20.9
1367.6,21.6
1367.8,20.7
1368,20.2
1368.2,20.9
1368.4,20.7
1368.6,20.9
1368.8,20.7
1369,20.9
1369.2,21.2
1369.4,21.6
1369.6,20.2
1369.8,21.4
1370,21.2
1370.2,20.4
1370.4,21.6
1370.6,21.4
1370.8,21.6
1371,20.9
1371.2,21.2
1371.4,21.9
1371.6,21.2
1371.8,20.9
1372,21.2
1372.2,20.9
1372.4,21.4
1372.6,21.6
1372.8,20.9
1373,21.4
1373.2,21.6
1373.4,20.9
1373.6,21.6
1373.8,21.4
1374,21.6
1374.2,22.4
1374.4,21.2
1374.6,21.4
1374.8,20.7
1375,20.2
1375.2,21.9
1375.4,20.7
1375.6,21.2
1375.8,20.2
1376,21.2
1376.2,21.4
1376.4,21.2
1376.6,20.9
1376.8,21.4
1377,19.9
1377.2,20.7
1377.4,20.4
1377.6,20.7
1377.8,20.9
1378,19.9
1378.2,20.7
1378.4,21.2
1378.6,21.6
1378.8,20.7
1379,21.2
1379.2,21.9
1379.4,21.2
1379.6,21.4
1379.8,20.7
1380,20.9
1380.2,20.4
1380.4,20.9
1380.6,21.9
1380.8,21.6
1381,20.9
1381.2,20.7
1381.4,21.4
1381.6,20.7
1381.8,21.4
1382,20.7
1382.2,20.9
1382.4,20.7
1382.6,20.9
1382.8,21.6
1383,21.2
1383.2,20.9
1383.4,21.2
1383.6,21.2
1383.8,21.6
1384,20.2
1384.2,20.4
1384.4,20.7
1384.6,20.9
1384.8,20.7
1385,21.2
1385.2,20.4
1385.4,21.2
1385.6,21.9
1385.8,20.9
1386,20.7
1386.2,21.9
1386.4,21.4
1386.6,21.2
1386.8,20.9
1387,20.4
1387.2,21.6
1387.4,21.4
1387.6,21.2
1387.8,20.7
1388,20.9
1388.2,21.4
1388.4,21.6
1388.6,21.2
1388.8,20.9
1389,21.9
1389.2,20.9
1389.4,21.2
1389.6,21.6
1389.8,21.2
1390,20.9
1390.2,21.6
1390.4,21.2
1390.6,20.7
1390.8,20.2
1391,21.9
1391.2,20.9
1391.4,20.7
1391.6,20.9
1391.8,21.4
1392,22.1
1392.2,21.6
1392.4,21.4
1392.6,20.9
1392.8,21.2
1393,21.4
1393.2,21.6
1393.4,20.9
1393.6,21.4
1393.8,21.6
1394,21.2
1394.2,21.6
1394.4,21.4
1394.6,22.4
1394.8,21.2
1395,20.4
1395.2,21.2
1395.4,21.4
1395.6,21.2
1395.8,20.9
1396,21.4
1396.2,20.7
1396.4,20.9
1396.6,20.7
1396.8,20.4
1397,21.4
1397.2,21.2
1397.4,21.4
1397.6,20.9
1397.8,21.2
1398,20.7
1398.2,20.9
1398.4,21.2
1398.6,20.7
1398.8,20.9
1399,21.4
1399.2,21.2
1399.4,20.9
1399.6,21.4
1399.8,21.2
1400,20.7
1400.2,21.2
1400.4,21.4
1400.6,21.9
1400.8,21.2
1401,21.9
1401.2,20.4
1401.4,21.2
1401.6,20.7
1401.8,20.9
1402,20.2
1402.2,21.2
1402.4,20.7
1402.6,20.9
1402.8,21.2
1403,20.9
1403.2,21.2
1403.4,20.9
1403.6,20.4
1403.8,20.7
1404,20.9
1404.2,21.4
1404.4,21.9
1404.6,21.2
1404.8,21.6
1405,21.4
1405.2,21.2
1405.4,20.7
1405.6,21.4
1405.8,21.6
1406,19.9
1406.2,20.7
1406.4,20.9
1406.6,20.7
1406.8,20.9
1407,21.4
1407.2,20.7
1407.4,21.4
1407.6,20.9
1407.8,21.2
1408,21.6
1408.2,21.2
1408.4,21.9
1408.6,21.2
1408.8,20.9
1409,21.6
1409.2,21.4
1409.4,21.9
1409.6,20.4
1409.8,21.2
1410,21.6
1410.2,20.9
1410.4,20.7
1410.6,21.2
1410.8,20.7
1411,20.9
1411.2,21.4
1411.4,21.9
1411.6,20.7
1411.8,21.4
1412,21.2
1412.2,21.6
1412.4,20.7
1412.6,20.9
1412.8,21.2
1413,21.6
1413.2,21.2
1413.4,20.7
1413.6,21.2
1413.8,21.4
1414,21.9
1414.2,20.9
1414.4,20.7
1414.6,20.9
1414.8,21.9
1415,21.6
1415.2,21.4
1415.4,20.7
1415.6,21.4
1415.8,21.2
1416,21.6
1416.2,21.4
1416.4,20.7
1416.6,21.2
1416.8,21.6
1417,21.4
1417.2,20.9
1417.4,21.2
1417.6,21.4
1417.8,21.2
1418,21.4
1418.2,21.2
1418.4,20.9
1418.6,20.2
1418.8,21.4
1419,21.2
1419.2,21.4
1419.4,21.2
1419.6,19.9
1419.8,20.9
1420,21.2
1420.2,20.9
1420.4,21.2
1420.6,21.4
1420.8,21.4
1421,20.7
1421.2,21.2
1421.4,21.4
1421.6,19.9
1421.8,20.9
1422,20.7
1422.2,21.6
1422.4,21.4
1422.6,21.9
1422.8,21.2
1423,21.4
1423.2,20.9
1423.4,20.2
1423.6,20.9
1423.8,21.2
1424,21.4
1424.2,20.9
1424.4,20.7
1424.6,21.2
1424.8,21.6
1425,21.9
1425.2,21.4
1425.4,21.6
1425.6,22.4
1425.8,21.2
1426,20.4
1426.2,21.2
1426.4,21.4
1426.6,21.2
1426.8,20.7
1427,20.9
1427.2,21.6
1427.4,21.2
1427.6,21.4
1427.8,20.4
1428,20.9
1428.2,21.4
1428.4,21.6
1428.6,20.9
1428.8,21.4
1429,21.6
1429.2,20.7
1429.4,21.6
1429.6,21.9
1429.8,21.6
1430,21.2
1430.2,20.9
1430.4,21.4
1430.6,20.7
1430.8,21.2
1431,21.9
1431.2,21.4
1431.4,21.2
1431.6,21.6
1431.8,21.2
1432,20.9
1432.2,21.6
1432.4,21.9
1432.6,20.9
1432.8,21.6
1433,21.4
1433.2,21.6
1433.4,21.2
1433.6,20.7
1433.8,20.4
1434,20.9
1434.2,21.2
1434.4,21.4
1434.6,21.9
1434.8,21.4
1435,20.7
1435.2,21.4
1435.4,21.6
1435.6,21.4
1435.8,20.7
1436,21.2
1436.2,21.9
1436.4,21.4
1436.6,21.6
1436.8,21.4
1437,21.2
1437.2,20.9
1437.4,20.7
1437.6,20.4
1437.8,21.2
1438,20.4
1438.2,20.9
1438.4,21.2
1438.6,21.6
1438.8,20.9
1439,21.4
1439.2,21.2
1439.4,21.4
1439.6,20.9
1439.8,21.2
1440,21.6
1440.2,21.4
1440.4,21.6
1440.6,20.9
1440.8,21.4
1441,20.9
1441.2,21.2
1441.4,20.9
1441.6,20.7
1441.8,21.2
1442,21.6
1442.2,21.2
1442.4,20.9
1442.6,21.2
1442.8,20.7
1443,21.2
1443.2,20.2
1443.4,20.7
1443.6,21.6
1443.8,21.4
1444,20.7
1444.2,20.4
1444.4,20.7
1444.6,20.9
1444.8,21.4
1445,21.2
1445.2,20.9
1445.4,20.7
1445.6,20.4
1445.8,20.7
1446,21.4
1446.2,20.7
1446.4,20.9
1446.6,21.2
1446.8,20.9
1447,21.2
1447.2,20.4
1447.4,21.4
1447.6,20.9
1447.8,20.7
1448,21.4
1448.2,20.9
1448.4,20.7
1448.6,21.9
1448.8,21.2
1449,21.4
1449.2,21.6
1449.4,21.4
1449.6,21.2
1449.8,21.6
1450,20.9
1450.2,21.9
1450.4,22.1
1450.6,21.2
1450.8,21.4
1451,21.2
1451.2,20.7
1451.4,20.9
1451.6,21.9
1451.8,21.4
1452,20.9
1452.2,21.2
1452.4,20.9
1452.6,20.7
1452.8,20.9
1453,21.4
1453.2,21.2
1453.4,21.6
1453.6,21.4
1453.8,21.2
1454,21.4
1454.2,21.6
1454.4,20.7
1454.6,21.2
1454.8,20.7
1455,21.4
1455.2,20.9
1455.4,21.2
1455.6,21.9
1455.8,20.9
1456,21.2
1456.2,21.9
1456.4,21.2
1456.6,21.9
1456.8,21.6
1457,22.1
1457.2,21.9
1457.4,21.6
1457.6,21.4
1457.8,21.9
1458,21.6
1458.2,21.9
1458.4,21.9
1458.6,21.4
1458.8,21.2
1459,21.4
1459.2,20.9
1459.4,21.2
1459.6,21.4
1459.8,21.6
1460,21.2
1460.2,21.4
1460.4,21.9
1460.6,20.7
1460.8,21.4
1461,21.6
1461.2,21.2
1461.4,21.6
1461.6,21.2
1461.8,20.7
1462,20.4
1462.2,21.2
1462.4,21.4
1462.6,21.2
1462.8,20.9
1463,21.4
1463.2,21.2
1463.4,20.9
1463.6,20.7
1463.8,21.2
1464,20.4
1464.2,21.2
1464.4,20.7
1464.6,20.9
1464.8,21.2
1465,21.9
1465.2,21.2
1465.4,20.9
1465.6,21.2
1465.8,20.9
1466,21.2
1466.2,21.4
1466.4,20.7
1466.6,21.4
1466.8,21.6
1467,20.9
1467.2,20.7
1467.4,20.9
1467.6,21.4
1467.8,20.9
1468,21.2
1468.2,21.4
1468.4,20.9
1468.6,21.2
1468.8,20.4
1469,21.4
1469.2,21.2
1469.4,21.4
1469.6,21.2
1469.8,21.6
1470,21.4
1470.2,21.6
1470.4,20.9
1470.6,21.4
1470.8,20.9
1471,21.4
1471.2,21.2
1471.4,20.9
1471.6,20.4
1471.8,20.2
1472,21.4
1472.2,21.6
1472.4,20.7
1472.6,21.2
1472.8,21.6
1473,21.4
1473.2,20.7
1473.4,21.2
1473.6,21.4
1473.8,21.2
1474,21.4
1474.2,21.2
1474.4,20.7
1474.6,20.9
1474.8,21.2
1475,21.4
1475.2,21.2
1475.4,20.7
1475.6,21.2
1475.8,20.9
1476,21.2
1476.2,21.9
1476.4,21.4
1476.6,20.9
1476.8,21.4
1477,20.7
1477.2,20.2
1477.4,20.9
1477.6,20.4
1477.8,20.9
1478,20.4
1478.2,20.7
1478.4,21.6
1478.6,21.2
1478.8,20.7
1479,20.4
1479.2,21.2
1479.4,20.2
1479.6,21.2
1479.8,20.4
1480,20.2
1480.2,19.9
1480.4,20.7
1480.6,19.7
1480.8,20.7
1481,20.9
1481.2,21.2
1481.4,20.2
1481.6,20.7
1481.8,20.9
1482,21.4
1482.2,20.7
1482.4,20.9
1482.6,20.4
1482.8,20.7
1483,20.9
1483.2,20.7
1483.4,20.9
1483.6,20.2
1483.8,21.2
1484,20.4
1484.2,20.7
1484.4,21.4
1484.6,20.7
1484.8,21.4
1485,20.2
1485.2,21.2
1485.4,21.9
1485.6,21.2
1485.8,21.4
1486,20.9
1486.2,21.9
1486.4,20.9
1486.6,21.2
1486.8,21.4
1487,20.7
1487.2,21.4
1487.4,21.2
1487.6,21.4
1487.8,20.7
1488,20.9
1488.2,20.7
1488.4,21.2
1488.6,20.7
1488.8,21.2
1489,20.7
1489.2,21.2
1489.4,21.4
1489.6,20.9
1489.8,20.4
1490,21.2
1490.2,21.4
1490.4,20.9
1490.6,21.2
1490.8,21.4
1491,20.7
1491.2,21.9
1491.4,20.7
1491.6,20.9
1491.8,21.2
1492,21.9
1492.2,21.2
1492.4,21.9
1492.6,20.7
1492.8,21.2
1493,21.6
1493.2,21.4
1493.4,20.9
1493.6,21.2
1493.8,20.9
1494,21.4
1494.2,20.7
1494.4,20.9
1494.6,21.4
1494.8,20.9
1495,20.4
1495.2,20.2
1495.4,20.9
1495.6,21.4
1495.8,21.2
1496,21.9
1496.2,20.9
1496.4,21.6
1496.6,20.9
1496.8,20.7
1497,20.4
1497.2,20.7
1497.4,21.4
1497.6,21.6
1497.8,20.9
1498,21.2
1498.2,20.2
1498.4,20.9
1498.6,21.2
1498.8,20.7
1499,21.2
1499.2,20.4
1499.4,20.7
1499.6,21.2
1499.8,20.2
1500,20.7
1500.2,21.6
1500.4,21.4
1500.6,21.2
1500.8,20.9
1501,21.2
1501.2,20.9
1501.4,20.7
1501.6,20.4
1501.8,21.6
1502,21.2
1502.2,21.4
1502.4,21.2
1502.6,20.7
1502.8,20.9
1503,21.4
1503.2,21.2
1503.4,20.9
1503.6,20.4
1503.8,20.2
1504,20.7
1504.2,21.2
1504.4,21.4
1504.6,20.9
1504.8,20.7
1505,21.4
1505.2,21.6
1505.4,21.2
1505.6,20.7
1505.8,21.4
1506,20.9
1506.2,21.2
1506.4,20.4
1506.6,20.7
1506.8,20.9
1507,20.7
1507.2,20.9
1507.4,20.7
1507.6,20.9
1507.8,20.7
1508,20.2
1508.2,20.9
1508.4,21.2
1508.6,21.4
1508.8,20.4
1509,19.9
1509.2,20.9
1509.4,20.2
1509.6,20.9
1509.8,20.7
1510,20.9
1510.2,21.2
1510.4,20.9
1510.6,21.2
1510.8,21.6
1511,20.9
1511.2,20.7
1511.4,21.2
1511.6,20.4
1511.8,20.9
1512,20.4
1512.2,21.2
1512.4,21.6
1512.6,21.4
1512.8,22.4
1513,22.1
1513.2,21.6
1513.4,21.9
1513.6,21.4
1513.8,21.6
1514,20.9
1514.2,20.7
1514.4,21.9
1514.6,21.2
1514.8,21.4
1515,21.6
1515.2,22.1
1515.4,21.6
1515.6,22.1
1515.8,21.4
1516,21.2
1516.2,21.4
1516.4,21.2
1516.6,20.9
1516.8,21.2
1517,21.4
1517.2,21.2
1517.4,21.9
1517.6,21.6
1517.8,21.9
1518,22.1
1518.2,21.4
1518.4,21.6
1518.6,21.2
1518.8,20.7
1519,21.4
1519.2,20.9
1519.4,21.4
1519.6,21.6
1519.8,21.2
1520,20.7
1520.2,21.9
1520.4,21.6
1520.6,20.9
1520.8,21.9
1521,21.2
1521.2,20.7
1521.4,21.6
1521.6,21.2
1521.8,20.7
1522,20.9
1522.2,21.2
1522.4,21.4
1522.6,20.9
1522.8,21.2
1523,20.9
1523.2,21.6
1523.4,21.4
1523.6,20.7
1523.8,20.9
1524,21.2
1524.2,20.9
1524.4,20.7
1524.6,21.2
1524.8,20.9
1525,20.4
1525.2,20.7
1525.4,21.4
1525.6,20.9
1525.8,21.6
1526,21.2
1526.2,22.1
1526.4,21.6
1526.6,21.4
1526.8,20.9
1527,21.4
1527.2,20.9
1527.4,21.6
1527.6,21.2
1527.8,20.9
1528,21.4
1528.2,21.6
1528.4,20.9
1528.6,21.2
1528.8,20.4
1529,20.7
1529.2,20.9
1529.4,20.7
1529.6,21.4
1529.8,21.2
1530,21.4
1530.2,20.9
1530.4,21.4
1530.6,20.9
1530.8,21.4
1531,21.9
1531.2,21.2
1531.4,21.6
1531.6,21.4
1531.8,21.2
1532,20.4
1532.2,21.4
1532.4,21.6
1532.6,21.4
1532.8,21.2
1533,21.6
1533.2,21.4
1533.4,20.9
1533.6,21.2
1533.8,20.4
1534,21.6
1534.2,21.6
1534.4,21.4
1534.6,20.9
1534.8,21.2
1535,20.7
1535.2,21.4
1535.4,20.9
1535.6,20.7
1535.8,20.4
1536,21.2
1536.2,20.9
1536.4,20.4
1536.6,21.4
1536.8,21.2
1537,21.6
1537.2,21.4
1537.4,21.2
1537.6,20.9
1537.8,20.7
1538,21.6
1538.2,21.9
1538.4,21.4
1538.6,21.2
1538.8,20.9
1539,21.4
1539.2,20.9
1539.4,21.4
1539.6,21.9
1539.8,20.4
1540,21.2
1540.2,21.4
1540.4,21.6
1540.6,21.4
1540.8,21.6
1541,20.7
1541.2,20.9
1541.4,21.4
1541.6,21.2
1541.8,20.7
1542,21.4
1542.2,21.6
1542.4,21.9
1542.6,21.4
1542.8,20.9
1543,21.2
1543.2,20.9
1543.4,21.6
1543.6,21.4
1543.8,21.2
1544,20.9
1544.2,21.2
1544.4,21.4
1544.6,20.9
1544.8,21.4
1545,21.2
1545.2,21.9
1545.4,21.4
1545.6,21.6
1545.8,21.2
1546,20.9
1546.2,20.7
1546.4,21.2
1546.6,20.4
1546.8,21.6
1547,21.9
1547.2,21.2
1547.4,20.9
1547.6,21.9
1547.8,21.2
1548,20.4
1548.2,21.2
1548.4,21.4
1548.6,21.2
1548.8,20.7
1549,21.6
1549.2,20.9
1549.4,20.7
1549.6,21.2
1549.8,20.7
1550,21.4
1550.2,20.7
1550.4,20.9
1550.6,21.2
1550.8,21.4
1551,20.9
1551.2,20.7
1551.4,21.4
1551.6,20.9
1551.8,21.2
1552,20.4
1552.2,21.4
1552.4,20.4
1552.6,21.2
1552.8,20.9
1553,21.2
1553.2,21.4
1553.4,20.9
1553.6,21.4
1553.8,20.9
1554,21.9
1554.2,21.4
1554.4,21.2
1554.6,20.9
1554.8,21.2
1555,21.6
1555.2,21.4
1555.4,21.2
1555.6,21.6
1555.8,21.9
1556,20.9
1556.2,21.2
1556.4,21.9
1556.6,22.1
1556.8,21.6
1557,21.9
1557.2,21.6
1557.4,22.1
1557.6,21.4
1557.8,21.2
1558,21.4
1558.2,22.1
1558.4,21.4
1558.6,21.9
1558.8,21.2
1559,21.6
1559.2,21.2
1559.4,21.6
1559.6,21.2
1559.8,21.6
1560,21.9
1560.2,21.6
1560.4,21.4
1560.6,21.9
1560.8,21.6
1561,21.2
1561.2,21.4
1561.4,21.9
1561.6,22.1
1561.8,21.9
1562,21.4
1562.2,22.1
1562.4,21.9
1562.6,21.6
1562.8,21.9
1563,21.6
1563.2,20.9
1563.4,21.6
1563.6,20.7
1563.8,21.6
1564,21.9
1564.2,22.1
1564.4,21.9
1564.6,21.4
1564.8,21.6
1565,21.4
1565.2,22.1
1565.4,21.2
1565.6,21.9
1565.8,21.4
1566,21.9
1566.2,20.9
1566.4,21.6
1566.6,20.9
1566.8,21.2
1567,21.4
1567.2,21.6
1567.4,21.2
1567.6,21.4
1567.8,21.9
1568,21.4
1568.2,21.6
1568.4,21.4
1568.6,21.9
1568.8,21.6
1569,21.2
1569.2,20.7
1569.4,21.6
1569.6,21.6
1569.8,21.2
1570,20.9
1570.2,20.7
1570.4,21.2
1570.6,21.9
1570.8,21.2
1571,21.9
1571.2,21.2
1571.4,21.4
1571.6,21.6
1571.8,21.9
1572,21.4
1572.2,21.2
1572.4,21.4
1572.6,21.2
1572.8,21.4
1573,21.6
1573.2,22.1
1573.4,20.7
1573.6,21.9
1573.8,20.9
1574,21.4
1574.2,21.2
1574.4,21.6
1574.6,21.9
1574.8,21.4
1575,21.2
1575.2,21.9
1575.4,21.4
1575.6,21.9
1575.8,21.4
1576,21.9
1576.2,21.6
1576.4,21.4
1576.6,20.7
1576.8,21.2
1577,21.6
1577.2,20.9
1577.4,21.2
1577.6,20.9
1577.8,21.2
1578,21.6
1578.2,22.1
1578.4,21.6
1578.6,20.7
1578.8,21.2
1579,21.4
1579.2,22.4
1579.4,22.1
1579.6,22.4
1579.8,21.4
1580,21.6
1580.2,21.2
1580.4,21.9
1580.6,21.4
1580.8,21.9
1581,21.6
1581.2,21.4
1581.4,21.9
1581.6,21.4
1581.8,21.6
1582,21.9
1582.2,20.9
1582.4,21.6
1582.6,21.2
1582.8,21.6
1583,21.2
1583.2,21.4
1583.4,21.6
1583.6,21.4
1583.8,21.2
1584,21.6
1584.2,22.6
1584.4,21.2
1584.6,21.9
1584.8,20.9
1585,20.7
1585.2,21.2
1585.4,20.4
1585.6,21.6
1585.8,21.4
1586,21.6
1586.2,21.9
1586.4,21.6
1586.6,20.9
1586.8,21.6
1587,21.4
1587.2,21.6
1587.4,20.9
1587.6,21.4
1587.8,21.9
1588,20.9
1588.2,21.9
1588.4,22.1
1588.6,21.6
1588.8,21.4
1589,21.9
1589.2,21.4
1589.4,21.6
1589.6,21.9
1589.8,21.4
1590,20.9
1590.2,21.2
1590.4,21.9
1590.6,22.1
1590.8,21.2
1591,21.6
1591.2,22.1
1591.4,22.4
1591.6,21.6
1591.8,21.2
1592,20.9
1592.2,21.4
1592.4,21.9
1592.6,21.6
1592.8,22.4
1593,21.6
1593.2,21.9
1593.4,21.6
1593.6,21.4
1593.8,21.6
1594,21.9
1594.2,22.1
1594.4,21.9
1594.6,21.6
1594.8,22.4
1595,21.9
1595.2,21.6
1595.4,21.9
1595.6,22.1
1595.8,22.4
1596,22.1
1596.2,21.6
1596.4,21.9
1596.6,21.6
1596.8,21.9
1597,21.6
1597.2,21.4
1597.4,21.9
1597.6,22.1
1597.8,21.9
1598,20.9
1598.2,21.9
1598.4,22.1
1598.6,21.2
1598.8,21.9
1599,21.4
1599.2,22.1
1599.4,21.9
1599.6,22.1
1599.8,21.6
1600,22.1
1600.2,21.9
1600.4,21.4
1600.6,21.9
1600.8,21.6
1601,21.4
1601.2,20.9
1601.4,21.6
1601.6,21.4
1601.8,21.6
1602,22.1
1602.2,21.6
1602.4,21.4
1602.6,21.6
1602.8,22.1
1603,21.9
1603.2,21.6
1603.4,21.9
1603.6,22.4
1603.8,21.9
1604,21.4
1604.2,21.6
1604.4,21.4
1604.6,21.9
1604.8,20.9
1605,21.4
1605.2,21.6
1605.4,22.4
1605.6,21.4
1605.8,22.1
1606,21.9
1606.2,21.2
1606.4,21.9
1606.6,22.1
1606.8,21.6
1607,21.6
1607.2,21.4
1607.4,21.2
1607.6,21.4
1607.8,21.6
1608,22.1
1608.2,21.9
1608.4,21.6
1608.6,22.1
1608.8,21.9
1609,22.4
1609.2,21.6
1609.4,21.2
1609.6,22.1
1609.8,21.6
1610,22.1
1610.2,21.9
1610.4,21.4
1610.6,21.9
1610.8,21.4
1611,21.6
1611.2,21.9
1611.4,22.4
1611.6,21.2
1611.8,22.1
1612,21.2
1612.2,21.6
1612.4,21.4
1612.6,21.9
1612.8,22.1
1613,21.2
1613.2,22.1
1613.4,21.6
1613.6,21.4
1613.8,21.2
1614,21.4
1614.2,20.9
1614.4,21.9
1614.6,21.6
1614.8,22.4
1615,21.9
1615.2,21.2
1615.4,21.6
1615.6,21.9
