time.mv
00.0284,27.5
00.0286,27.3
00.0288,27.5
00.0290,27.7
00.0292,27.3
00.0294,28.2
00.0296,27.7
00.0298,27.5
00.0300,27.3
00.0302,27.5
00.0304,27.7
00.0306,27.5
00.0308,27
00.0310,27.5
00.0312,27.3
00.0314,27.5
00.0316,27.3
00.0318,27.7
00.0320,27.5
00.0322,27.7
00.0324,28
00.0326,27.3
00.0328,27.5
00.0330,27.7
00.0332,27
00.0334,27.7
00.0336,27.5
00.0338,27.7
00.0340,27.3
00.0342,27.5
00.0344,27.3
00.0346,27.7
00.0348,27.5
00.0350,27.3
00.0352,27.7
00.0354,27.7
00.0356,28
00.0358,27.5
00.0360,28.2
00.0362,27.7
00.0364,27.5
00.0366,27.3
00.0368,27.5
00.0370,27.3
00.0372,27.7
00.0374,27.3
00.0376,27.7
00.0378,27.5
00.0380,27.7
00.0382,27.3
00.0384,27
00.0386,27.3
00.0388,27
00.0390,26.8
00.0392,27.5
00.0394,28
00.0396,28.2
00.0398,27.5
00.0400,28
00.0402,27.3
00.0404,28.5
00.0406,27.7
00.0408,27.5
00.0410,27.3
00.0412,27.7
00.0414,27.3
00.0416,28
00.0418,27.5
00.0420,27.7
00.0422,28
00.0424,27.5
00.0426,28
00.0428,27.7
00.0430,26.8
00.0432,27.7
00.0434,27
00.0436,27.7
00.0438,28.5
00.0440,28
00.0442,27.5
00.0444,28
00.0446,27.5
00.0448,28
00.0450,27.7
00.0452,28
00.0454,27.7
00.0456,27.3
00.0458,27
00.0460,27.5
00.0462,27
00.0464,27.7
00.0466,27.5
00.0468,27
00.0470,27.5
00.0472,27.3
00.0474,27.5
00.0476,27.7
00.0478,27.5
00.0480,28.2
00.0482,28
00.0484,27.5
00.0486,27.3
00.0488,27.5
00.0490,27.3
00.0492,26.8
00.0494,27.3
00.0496,27
00.0498,27.3
00.0500,27.7
00.0502,27.3
00.0504,27.5
00.0506,27.3
00.0508,28.2
00.0510,27.5
00.0512,27.3
00.0514,27.5
00.0516,27.3
00.0518,27.5
00.0520,27.3
00.0522,27
00.0524,27.3
00.0526,27.5
00.0528,27.3
00.0530,27.5
00.0532,28
00.0534,27.3
00.0536,26.8
00.0538,27.3
00.0540,27.7
00.0542,27.5
00.0544,27.3
00.0546,27.5
00.0548,27.3
00.0550,27
00.0552,27.5
00.0554,27.3
00.0556,26.8
00.0558,27.3
00.0560,27.5
00.0562,27.3
00.0564,27.7
00.0566,27
00.0568,27.5
00.0570,27.3
00.0572,27.7
00.0574,27
00.0576,27.3
00.0578,27
00.0580,27.3
00.0582,27.5
00.0584,27
00.0586,27.5
00.0588,27.3
00.0590,28
00.0592,27.3
00.0594,27.5
00.0596,27.3
00.0598,27.5
00.0600,26.8
00.0602,27.3
00.0604,27
00.0606,27.5
00.0608,27
00.0610,27.3
00.0612,27.5
00.0614,27.3
00.0616,27
00.0618,27.3
00.0620,27.5
00.0622,27
00.0624,27.3
00.0626,26.5
00.0628,27.5
00.0630,26.8
00.0632,27
00.0634,27.3
00.0636,27.5
00.0638,27.7
00.0640,26.8
00.0642,26.5
00.0644,27.5
00.0646,27
00.0648,27.5
00.0650,27.3
00.0652,27.5
00.0654,27.3
00.0656,27.5
00.0658,27.7
00.0660,26.5
00.0662,27.5
00.0664,27.7
00.0666,27.3
00.0668,27.5
00.0670,27.3
00.0672,26.5
00.0674,27.3
00.0676,27
00.0678,27.3
00.0680,27
00.0682,27.7
00.0684,27.3
00.0686,27
00.0688,26.8
00.0690,27.3
00.0692,26.8
00.0694,27.3
00.0696,26.3
00.0698,27.3
00.0700,27.5
00.0702,27
00.0704,26.8
00.0706,27
00.0708,26.8
00.0710,26.5
00.0712,27
00.0714,26.8
00.0716,27
00.0718,26.8
00.0720,27
00.0722,26.5
00.0724,26.8
00.0726,27
00.0728,26.8
00.0730,27
00.0732,27.7
00.0734,27.5
00.0736,27.3
00.0738,26.8
00.0740,27
00.0742,26.8
00.0744,26.5
00.0746,27
00.0748,26.8
00.0750,26.3
00.0752,26.5
00.0754,27
00.0756,26
00.0758,26.8
00.0760,27
00.0762,27.3
00.0764,27
00.0766,27.3
00.0768,26.5
00.0770,27.3
00.0772,27
00.0774,26.5
00.0776,26.8
00.0778,27
00.0780,27.5
00.0782,26.8
00.0784,27.3
00.0786,27
00.0788,26.8
00.0790,27.3
00.0792,27
00.0794,27.5
00.0796,26.8
00.0798,27
00.0800,27.3
00.0802,27
00.0804,26.5
00.0806,26.8
00.0808,27.3
00.0810,26.5
00.0812,27
00.0814,26.8
00.0816,26.5
00.0818,26
00.0820,26.8
00.0822,26.3
00.0824,26.5
00.0826,26.3
00.0828,27
00.0830,26.5
00.0832,26.8
00.0834,27
00.0836,26.8
00.0838,27
00.0840,26.8
00.0842,26
00.0844,26.5
00.0846,26.3
00.0848,26.8
00.0850,27
00.0852,26.3
00.0854,26.8
00.0856,26.5
00.0858,26.3
00.0860,26
00.0862,26.3
00.0864,26.5
00.0866,26.8
00.0868,27
00.0870,26.3
00.0872,26.8
00.0874,26.5
00.0876,26
00.0878,27
00.0880,26.5
00.0882,26.3
00.0884,26.5
00.0886,26.3
00.0888,26.8
00.0890,27
00.0892,26.5
00.0894,26.3
00.0896,26.8
00.0898,26.5
00.0900,26.8
00.0902,26.3
00.0904,26.8
00.0906,27
00.0908,26.3
00.0910,26
00.0912,26.3
00.0914,27.5
00.0916,26.5
00.0918,26.3
00.0920,26.5
00.0922,27
00.0924,26.8
00.0926,26.5
00.0928,26.8
00.0930,26.5
00.0932,26.8
00.0934,26.3
00.0936,27.3
00.0938,27
00.0940,26.5
00.0942,26.8
00.0944,27
00.0946,26.5
00.0948,26.8
00.0950,26.3
00.0952,27
00.0954,27.5
00.0956,27
00.0958,26.8
00.0960,26.3
00.0962,27
00.0964,27.3
00.0966,26.8
00.0968,27
00.0970,27.3
00.0972,27
00.0974,26.5
00.0976,26.8
00.0978,27.3
00.0980,27.5
00.0982,26.5
00.0984,27
00.0986,26.8
00.0988,26.5
00.0990,26.3
00.0992,26.8
00.0994,26.3
00.0996,26.8
00.0998,27
00.1000,26.3
00.1002,26.8
00.1004,26.3
00.1006,26.5
00.1008,27
00.1010,26.5
00.1012,26.8
00.1014,26
00.1016,26.8
00.1018,26.5
00.1020,26.8
00.1022,26.3
00.1024,27
00.1026,26.8
00.1028,26.5
00.1030,26.8
00.1032,26.5
00.1034,26.3
00.1036,27.3
00.1038,26.8
00.1040,26.3
00.1042,25.8
00.1044,26
00.1046,26.3
00.1048,26.8
00.1050,26.5
00.1052,26.3
00.1054,27
00.1056,26.5
00.1058,27.3
00.1060,27
00.1062,26.8
00.1064,26.5
00.1066,26.8
00.1068,26.5
00.1070,27
00.1072,26.8
00.1074,26.5
00.1076,26.8
00.1078,26.3
00.1080,26.8
00.1082,26.3
00.1084,26
00.1086,26.3
00.1088,25.8
00.1090,26.5
00.1092,26.3
00.1094,26.5
00.1096,26.3
00.1098,26.5
00.1100,26
00.1102,26.3
00.1104,26.5
00.1106,26.8
00.1108,26.5
00.1110,26.3
00.1112,26.5
00.1114,26
00.1116,26.3
00.1118,26
00.1120,27
00.1122,26.5
00.1124,26.8
00.1126,26.3
00.1128,26
00.1130,26.5
00.1132,26.8
00.1134,26.3
00.1136,26.5
00.1138,25.8
00.1140,26.5
00.1142,26.8
00.1144,26.3
00.1146,26
00.1148,26.3
00.1150,26.5
00.1152,25.8
00.1154,26
00.1156,26.5
00.1158,25.8
00.1160,26
00.1162,26.5
00.1164,26.3
00.1166,26.5
00.1168,26.3
00.1170,27
00.1172,26.5
00.1174,25.5
00.1176,25.8
00.1178,26.3
00.1180,25.8
00.1182,25.5
00.1184,25.8
00.1186,26
00.1188,25.8
00.1190,26
00.1192,26.3
00.1194,26
00.1196,26.5
00.1198,26.3
00.1200,26
00.1202,26.3
00.1204,26.5
00.1206,26
00.1208,25.8
00.1210,26.3
00.1212,25.8
00.1214,26
00.1216,26.3
00.1218,26.5
00.1220,25.8
00.1222,26.3
00.1224,26
00.1226,25.8
00.1228,26.5
00.1230,26
00.1232,26.3
00.1234,25.3
00.1236,26.3
00.1238,25.8
00.1240,26
00.1242,25.8
00.1244,26.3
00.1246,26
00.1248,26.3
00.1250,25.8
00.1252,26
00.1254,25.8
00.1256,26
00.1258,25.8
00.1260,26.5
00.1262,26.3
00.1264,26
00.1266,26.3
00.1268,26
00.1270,26.3
00.1272,26.5
00.1274,26.3
00.1276,27
00.1278,26.3
00.1280,26.5
00.1282,26
00.1284,26.5
00.1286,25.8
00.1288,26
00.1290,26.5
00.1292,26
00.1294,26.3
00.1296,26
00.1298,27.3
00.1300,26.5
00.1302,26.3
00.1304,26
00.1306,26.3
00.1308,27
00.1310,26.3
00.1312,27
00.1314,26.5
00.1316,26.3
00.1318,26
00.1320,26.8
00.1322,26.3
00.1324,26
00.1326,26.3
00.1328,27
00.1330,26.3
00.1332,26.8
00.1334,26.5
00.1336,26.8
00.1338,27
00.1340,26.5
00.1342,26.8
00.1344,26
00.1346,26.5
00.1348,26.3
00.1350,26.5
00.1352,26.8
00.1354,27.3
00.1356,27
00.1358,26.3
00.1360,26.5
00.1362,26.8
00.1364,26.5
00.1366,26.8
00.1368,27
00.1370,27.3
00.1372,25.8
00.1374,26.8
00.1376,27
00.1378,26.5
00.1380,25.8
00.1382,26.8
00.1384,27.5
00.1386,27
00.1388,27.5
00.1390,27.3
00.1392,28.2
00.1394,27
00.1396,26.8
00.1398,27
00.1400,26
00.1402,27
00.1404,26.3
00.1406,26
00.1408,26.5
00.1410,27
00.1412,26.8
00.1414,26.5
00.1416,26.3
00.1418,27
00.1420,26.8
00.1422,27.5
00.1424,27.3
00.1426,26.3
00.1428,26.8
00.1430,26.3
00.1432,26.8
00.1434,26.5
00.1436,26.8
00.1438,26.3
00.1440,27
00.1442,26.8
00.1444,26.5
00.1446,27
00.1448,26.3
00.1450,26.5
00.1452,26.8
00.1454,26.8
00.1456,26
00.1458,27.3
00.1460,26.8
00.1462,26.5
00.1464,27.3
00.1466,28
00.1468,27.5
00.1470,28.2
00.1472,28.5
00.1474,27.5
00.1476,27.3
00.1478,27.5
00.1480,27.3
00.1482,27.7
00.1484,27.3
00.1486,27.7
00.1488,26.8
00.1490,27
00.1492,27.3
00.1494,27
00.1496,26.8
00.1498,26.5
00.1500,27.3
00.1502,27.5
00.1504,27.7
00.1506,27.3
00.1508,27
00.1510,26.5
00.1512,27
00.1514,27.3
00.1516,26.5
00.1518,27
00.1520,27.5
00.1522,27.7
00.1524,26.5
00.1526,26.8
00.1528,26.5
00.1530,27.3
00.1532,27.7
00.1534,27.3
00.1536,26.8
00.1538,27.7
00.1540,27.5
00.1542,27.7
00.1544,26.5
00.1546,27.7
00.1548,27
00.1550,26.8
00.1552,27.3
00.1554,28
00.1556,27.5
00.1558,28
00.1560,27.5
00.1562,26.8
00.1564,27.3
00.1566,27.7
00.1568,27.3
00.1570,27.5
00.1572,28.2
00.1574,27.5
00.1576,27.3
00.1578,26.5
00.1580,26.8
00.1582,27.3
00.1584,28
00.1586,26.8
00.1588,27
00.1590,26.8
00.1592,28.5
00.1594,28
00.1596,27.5
00.1598,27.3
00.1600,26.5
00.1602,28
00.1604,27.5
00.1606,27.3
00.1608,26.5
00.1610,27.5
00.1612,28.2
00.1614,27.5
00.1616,27.3
00.1618,26.3
00.1620,26.8
00.1622,28
00.1624,27.3
00.1626,26.3
00.1628,27
00.1630,27.5
00.1632,27.3
00.1634,27
00.1636,27.5
00.1638,28.2
00.1640,26.8
00.1642,27.3
00.1644,26.3
00.1646,27.3
00.1648,27.7
00.1650,27.5
00.1652,28.2
00.1654,27.3
00.1656,27
00.1658,27.7
00.1660,27
00.1662,26.5
00.1664,26.8
00.1666,27
00.1668,26.8
00.1670,26.3
00.1672,26.5
00.1674,26.3
00.1676,27.5
00.1678,26.8
00.1680,27.3
00.1682,26.5
00.1684,26.8
00.1686,26.5
00.1688,27
00.1690,27.5
00.1692,27.3
00.1694,27.5
00.1696,27.3
00.1698,27
00.1700,26.5
00.1702,27
00.1704,27.7
00.1706,26.8
00.1708,26.5
00.1710,27.3
00.1712,27
00.1714,27.5
00.1716,28
00.1718,27
00.1720,26.8
00.1722,27.5
00.1724,27.3
00.1726,26.8
00.1728,27.5
00.1730,26.5
00.1732,27
00.1734,26.3
00.1736,27.3
00.1738,27.5
00.1740,26.8
00.1742,27.5
00.1744,27
00.1746,26.8
00.1748,27.5
00.1750,27.7
00.1752,27.5
00.1754,27
00.1756,26.3
00.1758,27.3
00.1760,26.8
00.1762,27.3
00.1764,26.5
00.1766,27.3
00.1768,27.7
00.1770,27.3
00.1772,26.5
00.1774,26.8
00.1776,26.3
00.1778,26.8
00.1780,27.3
00.1782,26.5
00.1784,28
00.1786,27.3
00.1788,26.5
00.1790,27
00.1792,26.5
00.1794,26.8
00.1796,27
00.1798,26
00.1800,26.8
00.1802,27
00.1804,27.7
00.1806,26.3
00.1808,25.8
00.1810,26.5
00.1812,27
00.1814,26.5
00.1816,26.8
00.1818,26.5
00.1820,28
00.1822,26.5
00.1824,27
00.1826,27.7
00.1828,27
00.1830,27.3
00.1832,27.5
00.1834,26.5
00.1836,27
00.1838,26.5
00.1840,26.3
00.1842,27.7
00.1844,26.5
00.1846,27
00.1848,26.3
00.1850,26.8
00.1852,26
00.1854,27.3
00.1856,27.5
00.1858,26.8
00.1860,27.3
00.1862,27
00.1864,28
00.1866,27
00.1868,27.3
00.1870,26.8
00.1872,26.3
00.1874,27.3
00.1876,27
00.1878,26.3
00.1880,26.5
00.1882,26.8
00.1884,26.5
00.1886,26
00.1888,26.8
00.1890,25.8
00.1892,26.3
00.1894,26
00.1896,26.8
00.1898,26
00.1900,26.3
00.1902,26.8
00.1904,27.3
00.1906,26.5
00.1908,26.8
00.1910,27
00.1912,26.8
00.1914,26.5
00.1916,26.8
00.1918,27.3
00.1920,27.5
00.1922,26.8
00.1924,26.3
00.1926,27
00.1928,26.5
00.1930,26.8
00.1932,26.5
00.1934,27
00.1936,27.7
00.1938,27.5
00.1940,26.8
00.1942,26.5
00.1944,26.3
00.1946,26.8
00.1948,27
00.1950,27.3
00.1952,26.8
00.1954,26.5
00.1956,26.3
00.1958,27
00.1960,26.3
00.1962,27.3
00.1964,27
00.1966,27.5
00.1968,26.8
00.1970,27.3
00.1972,26.8
00.1974,26.5
00.1976,27
00.1978,26.5
00.1980,26.8
00.1982,27.3
00.1984,26.8
00.1986,26.5
00.1988,27
00.1990,27.3
00.1992,26.8
00.1994,26.3
00.1996,27.3
00.1998,27.5
00.2000,26.3
00.2002,27.5
00.2004,26.8
00.2006,27.3
00.2008,27
00.2010,28
00.2012,27
00.2014,26.8
00.2016,27
00.2018,27.3
00.2020,26.3
00.2022,26.5
00.2024,26.8
00.2026,26.5
00.2028,26.8
00.2030,26
00.2032,26.5
00.2034,26.3
00.2036,26
00.2038,26.5
00.2040,27.3
00.2042,26.5
00.2044,25.8
00.2046,26.3
00.2048,26.8
00.2050,26.3
00.2052,26
00.2054,26.5
00.2056,26.3
00.2058,26.8
00.2060,26.5
00.2062,27
00.2064,25.8
00.2066,26.5
00.2068,27.5
00.2070,26.5
00.2072,26
00.2074,26.3
00.2076,26
00.2078,27
00.2080,25.8
00.2082,27
00.2084,26
00.2086,25.5
00.2088,26.8
00.2090,26
00.2092,26.3
00.2094,26
00.2096,26.5
00.2098,26.3
00.2100,26.8
00.2102,26.3
00.2104,26
00.2106,26.8
00.2108,25.8
00.2110,26.5
00.2112,27.3
00.2114,26.3
00.2116,26
00.2118,26.5
00.2120,26.3
00.2122,26.8
00.2124,26.5
00.2126,26.8
00.2128,26.3
00.2130,26.8
00.2132,26.5
00.2134,25.8
00.2136,26.5
00.2138,27.3
00.2140,26.5
00.2142,27.3
00.2144,26.5
00.2146,27
00.2148,26
00.2150,26.8
00.2152,27.5
00.2154,26.3
00.2156,26.5
00.2158,27
00.2160,26.8
00.2162,27.5
00.2164,26.5
00.2166,27
00.2168,26.3
00.2170,26.8
00.2172,27.3
00.2174,26.3
00.2176,26
00.2178,27
00.2180,26
00.2182,26.3
00.2184,27
00.2186,26
00.2188,26.3
00.2190,27
00.2192,27.3
00.2194,26.8
00.2196,27.3
00.2198,26.8
00.2200,26.3
00.2202,26.5
00.2204,27.5
00.2206,26.5
00.2208,26.3
00.2210,26.5
00.2212,26.8
00.2214,26.3
00.2216,26.8
00.2218,26.5
00.2220,26.3
00.2222,25.8
00.2224,26.5
00.2226,26.3
00.2228,26.5
00.2230,26.5
00.2232,27
00.2234,26.8
00.2236,27
00.2238,26.3
00.2240,26
00.2242,27.3
00.2244,26
00.2246,26.3
00.2248,26.5
00.2250,26.3
00.2252,26.5
00.2254,27
00.2256,27.5
00.2258,27
00.2260,26.5
00.2262,25.8
00.2264,26.8
00.2266,25.8
00.2268,25.5
00.2270,26.5
00.2272,25.8
00.2274,26.8
00.2276,27
00.2278,26.5
00.2280,27
00.2282,26
00.2284,26.3
00.2286,27.3
00.2288,26.3
00.2290,26
00.2292,25.8
00.2294,26
00.2296,25.5
00.2298,25.8
00.2300,26
00.2302,26.8
00.2304,26.3
00.2306,26
00.2308,25.8
00.2310,26
00.2312,26.8
00.2314,25.3
00.2316,25.8
00.2318,26.3
00.2320,26
00.2322,25.5
00.2324,26.3
00.2326,25.3
00.2328,26.8
00.2330,26.5
00.2332,26.3
00.2334,25.8
00.2336,26.3
00.2338,27
00.2340,25.8
00.2342,26
00.2344,25.8
00.2346,26.8
00.2348,27
00.2350,26
00.2352,25.8
00.2354,26.3
00.2356,26.5
00.2358,27.5
00.2360,27
00.2362,26.8
00.2364,26.5
00.2366,26.3
00.2368,26.8
00.2370,27
00.2372,26.8
00.2374,26.3
00.2376,27.3
00.2378,26.8
00.2380,27.3
00.2382,26.8
00.2384,27
00.2386,26.8
00.2388,27
00.2390,26
00.2392,26.5
00.2394,27
00.2396,26
00.2398,26.5
00.2400,27
00.2402,26.3
00.2404,26
00.2406,26.3
00.2408,26.5
00.2410,27.3
00.2412,26.8
00.2414,27.3
00.2416,26.8
00.2418,26.3
00.2420,26
00.2422,26.3
00.2424,26
00.2426,26.5
00.2428,27
00.2430,26.5
00.2432,26.3
00.2434,25.5
00.2436,26.3
00.2438,26.5
00.2440,26.3
00.2442,26
00.2444,26.8
00.2446,26.3
00.2448,25.8
00.2450,26.5
00.2452,26.8
00.2454,27
00.2456,26.5
00.2458,25.8
00.2460,26.3
00.2462,25.5
00.2464,25.8
00.2466,27.3
00.2468,26.8
00.2470,26.5
00.2472,27
00.2474,26.5
00.2476,26.3
00.2478,26.8
00.2480,27
00.2482,27.3
00.2484,26.8
00.2486,26.3
00.2488,27
00.2490,26.5
00.2492,27
00.2494,26.5
00.2496,25.8
00.2498,26.3
00.2500,26.8
00.2502,27
00.2504,26.5
00.2506,27
00.2508,26.5
00.2510,26.3
00.2512,26.8
00.2514,26.3
00.2516,26.5
00.2518,26.3
00.2520,27
00.2522,26.3
00.2524,26.8
00.2526,26.5
00.2528,27
00.2530,26.5
00.2532,27
00.2534,27.3
00.2536,26.5
00.2538,27
00.2540,26.8
00.2542,26.5
00.2544,26
00.2546,26.3
00.2548,27
00.2550,26.5
00.2552,26
00.2554,26.3
00.2556,25.8
00.2558,26.3
00.2560,26
00.2562,26.5
00.2564,26
00.2566,26.3
00.2568,27
00.2570,26.5
00.2572,26
00.2574,27.3
00.2576,26.5
00.2578,26.3
00.2580,26.5
00.2582,27
00.2584,26.8
00.2586,26.3
00.2588,26
00.2590,25.8
00.2592,27
00.2594,26.8
00.2596,26.5
00.2598,25.8
00.2600,26.3
00.2602,25.8
00.2604,26.5
00.2606,26.3
00.2608,25.8
00.2610,27
00.2612,27.3
00.2614,26.3
00.2616,26.5
00.2618,27
00.2620,26.8
00.2622,26
00.2624,26.5
00.2626,26.3
00.2628,27
00.2630,26.5
00.2632,26.3
00.2634,26.5
00.2636,27.3
00.2638,26.3
00.2640,26.5
00.2642,26.5
00.2644,26.3
00.2646,27
00.2648,26.8
00.2650,26.5
00.2652,26
00.2654,25.8
00.2656,26.5
00.2658,26.3
00.2660,26
00.2662,26.5
00.2664,26.8
00.2666,25.8
00.2668,25.5
00.2670,26
00.2672,25.8
00.2674,26.5
00.2676,25.1
00.2678,25.8
00.2680,26
00.2682,26.5
00.2684,27
00.2686,25.8
00.2688,26.5
00.2690,25.8
00.2692,26
00.2694,25.8
00.2696,26.3
00.2698,26.8
00.2700,25.8
00.2702,26
00.2704,25.5
00.2706,26
00.2708,26.3
00.2710,25.8
00.2712,26.5
00.2714,26
00.2716,27
00.2718,26.5
00.2720,27.3
00.2722,26.5
00.2724,27
00.2726,26.5
00.2728,26
00.2730,26.3
00.2732,26.5
00.2734,26
00.2736,26.3
00.2738,26.5
00.2740,26.3
00.2742,26.5
00.2744,26.8
00.2746,27
00.2748,26.3
00.2750,26.8
00.2752,26
00.2754,26.3
00.2756,26.5
00.2758,26.3
00.2760,24.8
00.2762,26.8
00.2764,25.8
00.2766,26.5
00.2768,26
00.2770,26.3
00.2772,26.8
00.2774,26.3
00.2776,26.5
00.2778,26.8
00.2780,27.5
00.2782,27.3
00.2784,26.3
00.2786,27
00.2788,27.5
00.2790,26.8
00.2792,27.3
00.2794,28.2
00.2796,26.5
00.2798,26.8
00.2800,26.3
00.2802,26.5
00.2804,26.8
00.2806,26.5
00.2808,27
00.2810,26.3
00.2812,27
00.2814,26
00.2816,26.5
00.2818,26.8
00.2820,26
00.2822,26.5
00.2824,26.8
00.2826,26.5
00.2828,26.8
00.2830,26.5
00.2832,27
00.2834,26
00.2836,26.3
00.2838,26
00.2840,25.8
00.2842,26.5
00.2844,25.1
00.2846,26.5
00.2848,26
00.2850,26.5
00.2852,26
00.2854,25.5
00.2856,25.8
00.2858,26
00.2860,26.5
00.2862,26.3
00.2864,26.5
00.2866,25.8
00.2868,26.8
00.2870,26.5
00.2872,26.8
00.2874,25.8
00.2876,25.5
00.2878,26
00.2880,25.8
00.2882,26
00.2884,25.8
00.2886,25.5
00.2888,26.8
00.2890,26
00.2892,25.5
00.2894,25.3
00.2896,25.8
00.2898,25.5
00.2900,25.1
00.2902,25.5
00.2904,25.1
00.2906,25.8
00.2908,25.3
00.2910,25.5
00.2912,25.3
00.2914,24.8
00.2916,26
00.2918,25.5
00.2920,26
00.2922,25.3
00.2924,25.5
00.2926,25.8
00.2928,25.3
00.2930,26.5
00.2932,26.3
00.2934,25.5
00.2936,26.3
00.2938,25.8
00.2940,26.3
00.2942,26
00.2944,25.5
00.2946,26.3
00.2948,25.8
00.2950,26.3
00.2952,25.8
00.2954,27
00.2956,26.3
00.2958,25.8
00.2960,25.5
00.2962,26
00.2964,25.8
00.2966,26.3
00.2968,26.8
00.2970,26
00.2972,26.5
00.2974,26
00.2976,25.5
00.2978,25.8
00.2980,26
00.2982,25.5
00.2984,26
00.2986,26.5
00.2988,25.8
00.2990,26
00.2992,26.5
00.2994,25.8
00.2996,26.3
00.2998,26
00.3000,25.8
00.3002,27
00.3004,26.3
00.3006,26
00.3008,25.8
00.3010,26.3
00.3012,25.8
00.3014,25.5
00.3016,26.5
00.3018,26
00.3020,25.8
00.3022,25.1
00.3024,25.1
00.3026,25.5
00.3028,25.8
00.3030,26.3
00.3032,25.5
00.3034,25.3
00.3036,25.5
00.3038,25.8
00.3040,25.3
00.3042,26
00.3044,25.3
00.3046,25.8
00.3048,26
00.3050,25.5
00.3052,26.3
00.3054,25.3
00.3056,26
00.3058,25.3
00.3060,25.1
00.3062,25.5
00.3064,26
00.3066,25.1
00.3068,25.8
00.3070,25.5
00.3072,25.8
00.3074,25.3
00.3076,25.5
00.3078,25.8
00.3080,25.3
00.3082,25.5
00.3084,25.3
00.3086,25.8
00.3088,26.5
00.3090,26.3
00.3092,26
00.3094,26.3
00.3096,25.3
00.3098,25.5
00.3100,25.3
00.3102,26.3
00.3104,26.5
00.3106,25.5
00.3108,25.8
00.3110,25.3
00.3112,25.8
00.3114,25.5
00.3116,24.3
00.3118,25.8
00.3120,26
00.3122,25.8
00.3124,26.5
00.3126,26
00.3128,25.1
00.3130,25.8
00.3132,25.5
00.3134,25.3
00.3136,26
00.3138,25.5
00.3140,26.3
00.3142,25.5
00.3144,25.1
00.3146,25.3
00.3148,25.5
00.3150,25.8
00.3152,25.3
00.3154,25.1
00.3156,25.5
00.3158,25.3
00.3160,25.8
00.3162,26
00.3164,25.3
00.3166,25.5
00.3168,24.8
00.3170,25.5
00.3172,25.3
00.3174,25.5
00.3176,25.3
00.3178,26
00.3180,25.8
00.3182,25.5
00.3184,25.3
00.3186,25.8
00.3188,25.3
00.3190,25.8
00.3192,26
00.3194,25.1
00.3196,25.5
00.3198,25.3
00.3200,26
00.3202,26.3
00.3204,25.5
00.3206,26.5
00.3208,26.3
00.3210,25.8
00.3212,26.3
00.3214,26
00.3216,25.5
00.3218,26.3
00.3220,25.8
00.3222,25.3
00.3224,25.8
00.3226,26.3
00.3228,25.8
00.3230,26
00.3232,25.5
00.3234,26
00.3236,26.3
00.3238,25.8
00.3240,25.5
00.3242,25.8
00.3244,25.5
00.3246,25.3
00.3248,26.3
00.3250,25.8
00.3252,25.5
00.3254,25.8
00.3256,26.8
00.3258,26
00.3260,25.5
00.3262,26
00.3264,26.3
00.3266,25.3
00.3268,24.8
00.3270,25.3
00.3272,25.8
00.3274,26
00.3276,25.3
